date,num_edge,edge_density,CC_global,assortativity,threshold_val,threshold_type
2020-09-20,1004,0.0789308176100629,0.44664613736778686,0.4590758463635854,0.5,r
2020-09-21,980,0.0770440251572327,0.45129938728079444,0.43748239192108007,0.5,r
2020-09-22,977,0.07680817610062893,0.43637139200909997,0.3664493144789389,0.5,r
2020-09-23,996,0.07929304991640794,0.4704775499610693,0.4238473838926764,0.5,r
2020-09-24,1010,0.08040761085900804,0.474066985645933,0.4068877639060567,0.5,r
2020-09-25,1015,0.07979559748427673,0.47381326626846904,0.3979765489686711,0.5,r
2020-09-26,981,0.07712264150943396,0.4726649182973573,0.40237288626128115,0.5,r
2020-09-27,1031,0.08207945227290821,0.4832700307469705,0.4213161032816898,0.5,r
2020-09-28,954,0.0759493670886076,0.4753347175485072,0.3998547115306852,0.5,r
2020-09-29,926,0.07465935660727244,0.4526372860351638,0.45557453887268806,0.5,r
2020-09-30,1011,0.08151253728936549,0.4601004641698989,0.4524008316416608,0.5,r
2020-10-01,1016,0.0819156655647827,0.46593337523570083,0.47096237368494215,0.5,r
2020-10-02,991,0.07990002418769653,0.4638691600964358,0.49284880378952617,0.5,r
2020-10-03,912,0.07353059743610417,0.4858016601135867,0.5190699060375585,0.5,r
2020-10-04,921,0.07425622833185519,0.4676541058592899,0.523946344001034,0.5,r
2020-10-05,898,0.0724018382649359,0.4741111906466237,0.5061557218303063,0.5,r
2020-10-06,906,0.07304684350560349,0.48615384615384616,0.5177888424348599,0.5,r
2020-10-07,922,0.07340179921980734,0.48727473917167247,0.4989066047419393,0.5,r
2020-10-08,933,0.07334905660377358,0.49636110250851656,0.5183897877830166,0.5,r
2020-10-09,883,0.07029695087970703,0.4761660686827268,0.47213934306379485,0.5,r
2020-10-10,867,0.06990244295734903,0.48702344728834795,0.5169511005868493,0.5,r
2020-10-11,936,0.0754656131581069,0.4910556621880998,0.4991261493159349,0.5,r
2020-10-12,916,0.07385310005643796,0.4819904057240426,0.5014753740267527,0.5,r
2020-10-13,901,0.07264371523018624,0.479227761485826,0.5255748969670819,0.5,r
2020-10-14,957,0.07618820157630762,0.4754181818181818,0.5344432756134844,0.5,r
2020-10-15,1005,0.080009553379508,0.4649581945482972,0.4850792474999047,0.5,r
2020-10-16,1003,0.07885220125786163,0.47850378142672206,0.5420035699307205,0.5,r
2020-10-17,1016,0.07987421383647798,0.4993006993006993,0.5127724293806886,0.5,r
2020-10-18,1014,0.07971698113207548,0.5096345101939334,0.5056441848442591,0.5,r
2020-10-19,1043,0.08199685534591195,0.5220311027332705,0.5461109900519882,0.5,r
2020-10-20,1137,0.08827639751552795,0.5397823791377806,0.5723669251676344,0.5,r
2020-10-21,1128,0.08757763975155279,0.5381165919282511,0.5894902234565769,0.5,r
