ref_date,stat,value,type
2020-12-14,edge_density,0.08346587896690147,actual
2020-12-14,CC_global,0.4940206851971558,actual
2020-12-14,assortativity,0.523393596801077,actual
2020-12-15,num_edge,1171,actual
2020-12-15,edge_density,0.08869196394758767,actual
2020-12-15,CC_global,0.5017465418471426,actual
2020-12-15,assortativity,0.5262145004565821,actual
2020-12-16,num_edge,1149,actual
2020-12-16,edge_density,0.0870256759827312,actual
2020-12-16,CC_global,0.5083690885944646,actual
2020-12-16,assortativity,0.5211388158119098,actual
2020-12-17,num_edge,1134,actual
2020-12-17,edge_density,0.08588957055214724,actual
2020-12-17,CC_global,0.4906798516687268,actual
2020-12-17,assortativity,0.5279661626022153,actual
2020-12-18,num_edge,1147,actual
2020-12-18,edge_density,0.08687419525865334,actual
2020-12-18,CC_global,0.49116223955761823,actual
2020-12-18,assortativity,0.527804237634737,actual
2020-12-19,num_edge,1123,actual
2020-12-19,edge_density,0.085056426569719,actual
2020-12-19,CC_global,0.4886317292006525,actual
2020-12-19,assortativity,0.5146112096256285,actual
2020-12-20,num_edge,1109,actual
2020-12-20,edge_density,0.08399606150117397,actual
2020-12-20,CC_global,0.49171385526520855,actual
2020-12-20,assortativity,0.5229839028880534,actual
2020-12-21,num_edge,1100,actual
2020-12-21,edge_density,0.0833143982428236,actual
2020-12-21,CC_global,0.48604675652906487,actual
2020-12-21,assortativity,0.48654033650751816,actual
2020-12-22,num_edge,1174,actual
2020-12-22,edge_density,0.08891918503370447,actual
2020-12-22,CC_global,0.5096196471318379,actual
2020-12-22,assortativity,0.4888473450589067,actual
2020-12-23,num_edge,1184,actual
2020-12-23,edge_density,0.09079058354420673,actual
2020-12-23,CC_global,0.5403759136790811,actual
2020-12-23,assortativity,0.5323208134286336,actual
2020-12-24,num_edge,1131,actual
2020-12-24,edge_density,0.08672647803082587,actual
2020-12-24,CC_global,0.5248698669751302,actual
2020-12-24,assortativity,0.5579554836405096,actual
2020-12-25,num_edge,1131,actual
2020-12-25,edge_density,0.08672647803082587,actual
2020-12-25,CC_global,0.5235956118781918,actual
2020-12-25,assortativity,0.5744153849933535,actual
2020-12-26,num_edge,1146,actual
2020-12-26,edge_density,0.08787669657234876,actual
2020-12-26,CC_global,0.5225141951670408,actual
2020-12-26,assortativity,0.5512816232699492,actual
2020-12-27,num_edge,1067,actual
2020-12-27,edge_density,0.0818188789203282,actual
2020-12-27,CC_global,0.4923916465526288,actual
2020-12-27,assortativity,0.5570243997582134,actual
2020-12-28,num_edge,1081,actual
2020-12-28,edge_density,0.08498427672955974,actual
2020-12-28,CC_global,0.4781395348837209,actual
2020-12-28,assortativity,0.5371902539647415,actual
2020-12-29,num_edge,1166,actual
2020-12-29,edge_density,0.090527950310559,actual
2020-12-29,CC_global,0.4886518884139086,actual
2020-12-29,assortativity,0.5546678985121276,actual
2020-02-04,assortativity,-0.012806763884650183,simulated
2020-02-04,CC_global,0.11579935762852106,simulated
2020-02-04,edge_density,0.11591403561274877,simulated
2020-02-04,num_edge,NA,simulated
2020-02-05,assortativity,-0.0133083796390732,simulated
2020-02-05,CC_global,0.11219545924860481,simulated
2020-02-05,edge_density,0.11232108334580278,simulated
2020-02-05,num_edge,NA,simulated
2020-02-06,assortativity,-0.012434013744652896,simulated
2020-02-06,CC_global,0.1012715277930704,simulated
2020-02-06,edge_density,0.10142912614095466,simulated
2020-02-06,num_edge,NA,simulated
2020-02-07,assortativity,-0.013135635014293044,simulated
2020-02-07,CC_global,0.08317871520209251,simulated
2020-02-07,edge_density,0.08335029926679635,simulated
2020-02-07,num_edge,NA,simulated
2020-02-08,assortativity,-0.01295057240079086,simulated
2020-02-08,CC_global,0.08281082233276764,simulated
2020-02-08,edge_density,0.08299812958252283,simulated
2020-02-08,num_edge,NA,simulated
2020-02-09,assortativity,-0.01282657038584548,simulated
2020-02-09,CC_global,0.09469590265563683,simulated
2020-02-09,edge_density,0.09486584617686668,simulated
2020-02-09,num_edge,NA,simulated
2020-02-10,assortativity,-0.012736870987583061,simulated
2020-02-10,CC_global,0.082927958899963225,simulated
2020-02-10,edge_density,0.0830543692952267,simulated
2020-02-10,num_edge,NA,simulated
2020-02-11,assortativity,-0.012615448308725907,simulated
2020-02-11,CC_global,0.09985104649613973,simulated
2020-02-11,edge_density,0.10002202603621128,simulated
2020-02-11,num_edge,NA,simulated
2020-02-12,assortativity,-0.012641541816102459,simulated
2020-02-12,CC_global,0.09513423988856157,simulated
2020-02-12,edge_density,0.09526558431841987,simulated
2020-02-12,num_edge,NA,simulated
2020-02-13,assortativity,-0.012913193396359263,simulated
2020-02-13,CC_global,0.0893723448447702,simulated
2020-02-13,edge_density,0.08949674547358971,simulated
2020-02-13,num_edge,NA,simulated
2020-02-14,assortativity,-0.012998117534502739,simulated
2020-02-14,CC_global,0.07133591639915551,simulated
2020-02-14,edge_density,0.07143911417028281,simulated
2020-02-14,num_edge,NA,simulated
2020-02-15,assortativity,-0.013216910935815618,simulated
2020-02-15,CC_global,0.08172592025594673,simulated
2020-02-15,edge_density,0.08185141403561275,simulated
2020-02-15,num_edge,NA,simulated
2020-02-16,assortativity,-0.012541781672721129,simulated
2020-02-16,CC_global,0.08756022811147285,simulated
2020-02-16,edge_density,0.08775327697142002,simulated
2020-02-16,num_edge,NA,simulated
2020-02-17,assortativity,-0.013026121899846059,simulated
2020-02-17,CC_global,0.0847629230201309,simulated
2020-02-17,edge_density,0.08496548705671106,simulated
2020-02-17,num_edge,NA,simulated
2020-02-18,assortativity,-0.013917823758701355,simulated
2020-02-18,CC_global,0.05215412688807789,simulated
2020-02-18,edge_density,0.052298623372736795,simulated
2020-02-18,num_edge,NA,simulated
2020-02-19,assortativity,-0.013629050297329503,simulated
2020-02-19,CC_global,0.05874337843860187,simulated
2020-02-19,edge_density,0.05884204698488703,simulated
2020-02-19,num_edge,NA,simulated
2020-02-20,assortativity,-0.013840685084489275,simulated
2020-02-20,CC_global,0.05870541634180872,simulated
2020-02-20,edge_density,0.05885362860990573,simulated
2020-02-20,num_edge,NA,simulated
2020-02-21,assortativity,-0.012568341562421082,simulated
2020-02-21,CC_global,0.11092660559712046,simulated
2020-02-21,edge_density,0.11107807122549754,simulated
2020-02-21,num_edge,NA,simulated
2020-02-22,assortativity,-0.01280570366527045,simulated
2020-02-22,CC_global,0.11102851834790277,simulated
2020-02-22,edge_density,0.1111173200658387,simulated
2020-02-22,num_edge,NA,simulated
2020-02-23,assortativity,-0.013034180263646179,simulated
2020-02-23,CC_global,0.08937726827315756,simulated
2020-02-23,edge_density,0.0894934834655095,simulated
2020-02-23,num_edge,NA,simulated
2020-02-24,assortativity,-0.012475245210869922,simulated
2020-02-24,CC_global,0.1461312853810558,simulated
2020-02-24,edge_density,0.14625914260062847,simulated
2020-02-24,num_edge,NA,simulated
2020-02-25,assortativity,-0.013052578179679315,simulated
2020-02-25,CC_global,0.11669366074638982,simulated
2020-02-25,edge_density,0.11683034565314979,simulated
2020-02-25,num_edge,NA,simulated
2020-02-26,assortativity,-0.012495374499853747,simulated
2020-02-26,CC_global,0.21450383655709432,simulated
2020-02-26,edge_density,0.21461376627263204,simulated
2020-02-26,num_edge,NA,simulated
2020-02-27,assortativity,-0.01237081062368781,simulated
2020-02-27,CC_global,0.19923186649960792,simulated
2020-02-27,edge_density,0.19932584168786474,simulated
2020-02-27,num_edge,NA,simulated
2020-02-28,assortativity,-0.012524292145950895,simulated
2020-02-28,CC_global,0.18269188692785795,simulated
2020-02-28,edge_density,0.18282032769714202,simulated
2020-02-28,num_edge,NA,simulated
2020-02-29,assortativity,-0.012350470523464099,simulated
2020-02-29,CC_global,0.15800524981988462,simulated
2020-02-29,edge_density,0.15818839592997158,simulated
2020-02-29,num_edge,NA,simulated
2020-03-01,assortativity,-0.012497376333338684,simulated
2020-03-01,CC_global,0.14144919124879332,simulated
2020-03-01,edge_density,0.1415593296423762,simulated
2020-03-01,num_edge,NA,simulated
2020-03-02,assortativity,-0.012411936987433207,simulated
2020-03-02,CC_global,0.17946095800377398,simulated
2020-03-02,edge_density,0.17956585365853658,simulated
2020-03-02,num_edge,NA,simulated
2020-03-03,assortativity,-0.012555758053300827,simulated
2020-03-03,CC_global,0.16125624541608605,simulated
2020-03-03,edge_density,0.16138749812958253,simulated
2020-03-03,num_edge,NA,simulated
2020-03-04,assortativity,-0.012400220779428733,simulated
2020-03-04,CC_global,0.1437592972369658,simulated
2020-03-04,edge_density,0.14391459673799192,simulated
2020-03-04,num_edge,NA,simulated
2020-03-05,assortativity,-0.012553878262852564,simulated
2020-03-05,CC_global,0.14293757462040918,simulated
2020-03-05,edge_density,0.14306078856800838,simulated
2020-03-05,num_edge,NA,simulated
2020-03-06,assortativity,-0.012575966663331889,simulated
2020-03-06,CC_global,0.1407711654282389,simulated
2020-03-06,edge_density,0.14088392937303607,simulated
2020-03-06,num_edge,NA,simulated
2020-03-07,assortativity,-0.012687333727509737,simulated
2020-03-07,CC_global,0.12563368522713045,simulated
2020-03-07,edge_density,0.12580226694598234,simulated
2020-03-07,num_edge,NA,simulated
2020-03-08,assortativity,-0.013279883136935244,simulated
2020-03-08,CC_global,0.11259400204201332,simulated
2020-03-08,edge_density,0.11279532395630705,simulated
2020-03-08,num_edge,NA,simulated
2020-03-09,assortativity,-0.012790870701085135,simulated
2020-03-09,CC_global,0.10304632845006251,simulated
2020-03-09,edge_density,0.10315040401017507,simulated
2020-03-09,num_edge,NA,simulated
2020-03-10,assortativity,-0.012213763425451177,simulated
2020-03-10,CC_global,0.11544020307820534,simulated
2020-03-10,edge_density,0.11556641478377974,simulated
2020-03-10,num_edge,NA,simulated
2020-03-11,assortativity,-0.012777236602760972,simulated
2020-03-11,CC_global,0.11740365698745682,simulated
2020-03-11,edge_density,0.11755338919646866,simulated
2020-03-11,num_edge,NA,simulated
2020-03-12,assortativity,-0.012729651869635268,simulated
2020-03-12,CC_global,0.11367844520124591,simulated
2020-03-12,edge_density,0.1138842211581625,simulated
2020-03-12,num_edge,NA,simulated
2020-03-13,assortativity,-0.012645714444917947,simulated
2020-03-13,CC_global,0.15920937328772208,simulated
2020-03-13,edge_density,0.15934578033817148,simulated
2020-03-13,num_edge,NA,simulated
2020-03-14,assortativity,-0.012597728529294075,simulated
2020-03-14,CC_global,0.13687914344123142,simulated
2020-03-14,edge_density,0.13702380667364955,simulated
2020-03-14,num_edge,NA,simulated
2020-03-15,assortativity,-0.012748022649586332,simulated
2020-03-15,CC_global,0.14120164845845523,simulated
2020-03-15,edge_density,0.14132053718389945,simulated
2020-03-15,num_edge,NA,simulated
2020-03-16,assortativity,-0.012381406895320501,simulated
2020-03-16,CC_global,0.1362500872936209,simulated
2020-03-16,edge_density,0.13636691605566362,simulated
2020-03-16,num_edge,NA,simulated
2020-03-17,assortativity,-0.012253896199148327,simulated
2020-03-17,CC_global,0.14981956173668712,simulated
2020-03-17,edge_density,0.1499085739937154,simulated
2020-03-17,num_edge,NA,simulated
2020-03-18,assortativity,-0.012227212819128645,simulated
2020-03-18,CC_global,0.19332268364102095,simulated
2020-03-18,edge_density,0.19348617387400868,simulated
2020-03-18,num_edge,NA,simulated
2020-03-19,assortativity,-0.01259481094025333,simulated
2020-03-19,CC_global,0.16132750091141043,simulated
2020-03-19,edge_density,0.16146023492443515,simulated
2020-03-19,num_edge,NA,simulated
2020-03-20,assortativity,-0.012458399739253279,simulated
2020-03-20,CC_global,0.15463452953522244,simulated
2020-03-20,edge_density,0.15472545264102947,simulated
2020-03-20,num_edge,NA,simulated
2020-03-21,assortativity,-0.012378635608214027,simulated
2020-03-21,CC_global,0.13503807670507553,simulated
2020-03-21,edge_density,0.13520082298368996,simulated
2020-03-21,num_edge,NA,simulated
2020-03-22,assortativity,-0.01251191605992709,simulated
2020-03-22,CC_global,0.1208488063261295,simulated
2020-03-22,edge_density,0.120996229238366,simulated
2020-03-22,num_edge,NA,simulated
2020-03-23,assortativity,-0.012688363663895563,simulated
2020-03-23,CC_global,0.11103305919918727,simulated
2020-03-23,edge_density,0.11124444860092773,simulated
2020-03-23,num_edge,NA,simulated
2020-03-24,assortativity,-0.013185573343049565,simulated
2020-03-24,CC_global,0.10358954720650167,simulated
2020-03-24,edge_density,0.10373072721831512,simulated
2020-03-24,num_edge,NA,simulated
2020-03-25,assortativity,-0.013228477393711809,simulated
2020-03-25,CC_global,0.09771716580776754,simulated
2020-03-25,edge_density,0.09785794553344307,simulated
2020-03-25,num_edge,NA,simulated
2020-03-26,assortativity,-0.012743069724844047,simulated
2020-03-26,CC_global,0.08990403947057576,simulated
2020-03-26,edge_density,0.09005112973215622,simulated
2020-03-26,num_edge,NA,simulated
2020-03-27,assortativity,-0.012801222778952504,simulated
2020-03-27,CC_global,0.0858559050013193,simulated
2020-03-27,edge_density,0.08594212180158611,simulated
2020-03-27,num_edge,NA,simulated
2020-03-28,assortativity,-0.012894005540303842,simulated
2020-03-28,CC_global,0.0846365271529813,simulated
2020-03-28,edge_density,0.08475974113422116,simulated
2020-03-28,num_edge,NA,simulated
2020-03-29,assortativity,-0.012777051289478489,simulated
2020-03-29,CC_global,0.07834476722748894,simulated
2020-03-29,edge_density,0.07853058506658686,simulated
2020-03-29,num_edge,NA,simulated
2020-03-30,assortativity,-0.013300492799930756,simulated
2020-03-30,CC_global,0.07817305589744261,simulated
2020-03-30,edge_density,0.07838717641777644,simulated
2020-03-30,num_edge,NA,simulated
2020-03-31,assortativity,-0.012798809214524755,simulated
2020-03-31,CC_global,0.07362919147216929,simulated
2020-03-31,edge_density,0.07379062546760437,simulated
2020-03-31,num_edge,NA,simulated
2020-04-01,assortativity,-0.013157010071631803,simulated
2020-04-01,CC_global,0.06706586460251944,simulated
2020-04-01,edge_density,0.06711380368098159,simulated
2020-04-01,num_edge,NA,simulated
2020-04-02,assortativity,-0.013188765500036205,simulated
2020-04-02,CC_global,0.06970693290823715,simulated
2020-04-02,edge_density,0.06984720185545414,simulated
2020-04-02,num_edge,NA,simulated
2020-04-03,assortativity,-0.012908029681861602,simulated
2020-04-03,CC_global,0.07336947917520831,simulated
2020-04-03,edge_density,0.07344726170881341,simulated
2020-04-03,num_edge,NA,simulated
2020-04-04,assortativity,-0.012948687791075705,simulated
2020-04-04,CC_global,0.06991849947801425,simulated
2020-04-04,edge_density,0.07007748017357474,simulated
2020-04-04,num_edge,NA,simulated
2020-04-05,assortativity,-0.013121990693843668,simulated
2020-04-05,CC_global,0.06649134361121292,simulated
2020-04-05,edge_density,0.06658169235373336,simulated
2020-04-05,num_edge,NA,simulated
2020-04-06,assortativity,-0.013675466667452686,simulated
2020-04-06,CC_global,0.06581139210905997,simulated
2020-04-06,edge_density,0.06600231183600179,simulated
2020-04-06,num_edge,NA,simulated
2020-04-07,assortativity,-0.013065376543501575,simulated
2020-04-07,CC_global,0.06948095848628917,simulated
2020-04-07,edge_density,0.06962840790064342,simulated
2020-04-07,num_edge,NA,simulated
2020-04-08,assortativity,-0.012938341968285486,simulated
2020-04-08,CC_global,0.06809031178171332,simulated
2020-04-08,edge_density,0.06820175071075864,simulated
2020-04-08,num_edge,NA,simulated
2020-04-09,assortativity,-0.013476025874488397,simulated
2020-04-09,CC_global,0.06620802087551794,simulated
2020-04-09,edge_density,0.06634986532994164,simulated
2020-04-09,num_edge,NA,simulated
2020-04-10,assortativity,-0.013234289525796665,simulated
2020-04-10,CC_global,0.06517715981199139,simulated
2020-04-10,edge_density,0.0653809591500823,simulated
2020-04-10,num_edge,NA,simulated
2020-04-11,assortativity,-0.013280628509536261,simulated
2020-04-11,CC_global,0.0675929879128656,simulated
2020-04-11,edge_density,0.06779262307347,simulated
2020-04-11,num_edge,NA,simulated
2020-04-12,assortativity,-0.013098739941812158,simulated
2020-04-12,CC_global,0.06588693405893978,simulated
2020-04-12,edge_density,0.06611064641628012,simulated
2020-04-12,num_edge,NA,simulated
2020-04-13,assortativity,-0.013720793725677102,simulated
2020-04-13,CC_global,0.06181135499818933,simulated
2020-04-13,edge_density,0.06204090228939099,simulated
2020-04-13,num_edge,NA,simulated
2020-04-14,assortativity,-0.013426005309336521,simulated
2020-04-14,CC_global,0.06103021337101152,simulated
2020-04-14,edge_density,0.06120715995810265,simulated
2020-04-14,num_edge,NA,simulated
2020-04-15,assortativity,-0.013612717442133042,simulated
2020-04-15,CC_global,0.06160802180762721,simulated
2020-04-15,edge_density,0.061780502768217865,simulated
2020-04-15,num_edge,NA,simulated
2020-04-16,assortativity,-0.013022588937900337,simulated
2020-04-16,CC_global,0.06374912427908765,simulated
2020-04-16,edge_density,0.06382017806374382,simulated
2020-04-16,num_edge,NA,simulated
2020-04-17,assortativity,-0.013250010030034134,simulated
2020-04-17,CC_global,0.06400092120889432,simulated
2020-04-17,edge_density,0.06415715995810264,simulated
2020-04-17,num_edge,NA,simulated
2020-04-18,assortativity,-0.013797795893923956,simulated
2020-04-18,CC_global,0.06536972542301173,simulated
2020-04-18,edge_density,0.06558768517133023,simulated
2020-04-18,num_edge,NA,simulated
2020-04-19,assortativity,-0.01364435730815686,simulated
2020-04-19,CC_global,0.06280710310383747,simulated
2020-04-19,edge_density,0.06296345204249588,simulated
2020-04-19,num_edge,NA,simulated
2020-04-20,assortativity,-0.013299419622209544,simulated
2020-04-20,CC_global,0.06130843074502912,simulated
2020-04-20,edge_density,0.06147658237318569,simulated
2020-04-20,num_edge,NA,simulated
2020-04-21,assortativity,-0.013212830286320967,simulated
2020-04-21,CC_global,0.06155963719196762,simulated
2020-04-21,edge_density,0.06168836600329194,simulated
2020-04-21,num_edge,NA,simulated
2020-04-22,assortativity,-0.013099462368459661,simulated
2020-04-22,CC_global,0.06113338162544209,simulated
2020-04-22,edge_density,0.06122224300463863,simulated
2020-04-22,num_edge,NA,simulated
2020-04-23,assortativity,-0.012911975652035453,simulated
2020-04-23,CC_global,0.057107589373234374,simulated
2020-04-23,edge_density,0.0572494912464462,simulated
2020-04-23,num_edge,NA,simulated
2020-04-24,assortativity,-0.013295203816815225,simulated
2020-04-24,CC_global,0.0545366152920722,simulated
2020-04-24,edge_density,0.05471791111776148,simulated
2020-04-24,num_edge,NA,simulated
2020-04-25,assortativity,-0.013203754459278958,simulated
2020-04-25,CC_global,0.05745079447149591,simulated
2020-04-25,edge_density,0.05765507257219812,simulated
2020-04-25,num_edge,NA,simulated
2020-04-26,assortativity,-0.013581243229421041,simulated
2020-04-26,CC_global,0.056368013435103975,simulated
2020-04-26,edge_density,0.05650502020050875,simulated
2020-04-26,num_edge,NA,simulated
2020-04-27,assortativity,-0.013225489648475416,simulated
2020-04-27,CC_global,0.05867165871790176,simulated
2020-04-27,edge_density,0.058800067335029176,simulated
2020-04-27,num_edge,NA,simulated
2020-04-28,assortativity,-0.01351563290020229,simulated
2020-04-28,CC_global,0.05743457889998537,simulated
2020-04-28,edge_density,0.05755380816998354,simulated
2020-04-28,num_edge,NA,simulated
2020-04-29,assortativity,-0.01359981837997365,simulated
2020-04-29,CC_global,0.05847008583100067,simulated
2020-04-29,edge_density,0.05863025587311088,simulated
2020-04-29,num_edge,NA,simulated
2020-04-30,assortativity,-0.012855154675733735,simulated
2020-04-30,CC_global,0.05853294780052971,simulated
2020-04-30,edge_density,0.058701900344156815,simulated
2020-04-30,num_edge,NA,simulated
2020-05-01,assortativity,-0.013009537662542717,simulated
2020-05-01,CC_global,0.059609367581835083,simulated
2020-05-01,edge_density,0.05975118210384558,simulated
2020-05-01,num_edge,NA,simulated
2020-05-02,assortativity,-0.013084357708751838,simulated
2020-05-02,CC_global,0.06064469102572659,simulated
2020-05-02,edge_density,0.06074358820888822,simulated
2020-05-02,num_edge,NA,simulated
2020-05-03,assortativity,-0.01266229201986428,simulated
2020-05-03,CC_global,0.060135064316393205,simulated
2020-05-03,edge_density,0.0603103770761634,simulated
2020-05-03,num_edge,NA,simulated
2020-05-04,assortativity,-0.013500713636605294,simulated
2020-05-04,CC_global,0.0578623375796866,simulated
2020-05-04,edge_density,0.05799686518030824,simulated
2020-05-04,num_edge,NA,simulated
2020-05-05,assortativity,-0.012751114081732533,simulated
2020-05-05,CC_global,0.05754030025938969,simulated
2020-05-05,edge_density,0.057709748615891066,simulated
2020-05-05,num_edge,NA,simulated
2020-05-06,assortativity,-0.013498497126500912,simulated
2020-05-06,CC_global,0.05711540119086178,simulated
2020-05-06,edge_density,0.057235478078707165,simulated
2020-05-06,num_edge,NA,simulated
2020-05-07,assortativity,-0.013147212789002547,simulated
2020-05-07,CC_global,0.059492760721822774,simulated
2020-05-07,edge_density,0.05970799042346252,simulated
2020-05-07,num_edge,NA,simulated
2020-05-08,assortativity,-0.012925002500646456,simulated
2020-05-08,CC_global,0.05718289577255005,simulated
2020-05-08,edge_density,0.057277584916953464,simulated
2020-05-08,num_edge,NA,simulated
2020-05-09,assortativity,-0.013833741927360355,simulated
2020-05-09,CC_global,0.05688079481954562,simulated
2020-05-09,edge_density,0.05709673051024989,simulated
2020-05-09,num_edge,NA,simulated
2020-05-10,assortativity,-0.013618759751947618,simulated
2020-05-10,CC_global,0.057565128994653395,simulated
2020-05-10,edge_density,0.05771752207092623,simulated
2020-05-10,num_edge,NA,simulated
2020-05-11,assortativity,-0.013318519059415732,simulated
2020-05-11,CC_global,0.053503351028816516,simulated
2020-05-11,edge_density,0.05360754152326799,simulated
2020-05-11,num_edge,NA,simulated
2020-05-12,assortativity,-0.013526544372647092,simulated
2020-05-12,CC_global,0.05582078425555152,simulated
2020-05-12,edge_density,0.05602501870417477,simulated
2020-05-12,num_edge,NA,simulated
2020-05-13,assortativity,-0.013844165244911178,simulated
2020-05-13,CC_global,0.05250535808602786,simulated
2020-05-13,edge_density,0.05262360466856202,simulated
2020-05-13,num_edge,NA,simulated
2020-05-14,assortativity,-0.014104016771161671,simulated
2020-05-14,CC_global,0.05231423498944718,simulated
2020-05-14,edge_density,0.052464409696244205,simulated
2020-05-14,num_edge,NA,simulated
2020-05-15,assortativity,-0.013484689997705262,simulated
2020-05-15,CC_global,0.05381201028015398,simulated
2020-05-15,edge_density,0.05394156067634296,simulated
2020-05-15,num_edge,NA,simulated
2020-05-16,assortativity,-0.013697409196215482,simulated
2020-05-16,CC_global,0.052149890308430806,simulated
2020-05-16,edge_density,0.05231538979500224,simulated
2020-05-16,num_edge,NA,simulated
2020-05-17,assortativity,-0.01333460115847115,simulated
2020-05-17,CC_global,0.05281742877514057,simulated
2020-05-17,edge_density,0.052966788867275176,simulated
2020-05-17,num_edge,NA,simulated
2020-05-18,assortativity,-0.013535409260797033,simulated
2020-05-18,CC_global,0.05364562766270592,simulated
2020-05-18,edge_density,0.05385327697142002,simulated
2020-05-18,num_edge,NA,simulated
2020-05-19,assortativity,-0.013367131046117671,simulated
2020-05-19,CC_global,0.05426384081788512,simulated
2020-05-19,edge_density,0.05438675744426156,simulated
2020-05-19,num_edge,NA,simulated
2020-05-20,assortativity,-0.013250741259341116,simulated
2020-05-20,CC_global,0.056971459768150386,simulated
2020-05-20,edge_density,0.05719598234325902,simulated
2020-05-20,num_edge,NA,simulated
2020-05-21,assortativity,-0.012973324798595432,simulated
2020-05-21,CC_global,0.05919199899706325,simulated
2020-05-21,edge_density,0.05935613496932515,simulated
2020-05-21,num_edge,NA,simulated
2020-05-22,assortativity,-0.013860426491138864,simulated
2020-05-22,CC_global,0.06703831122232351,simulated
2020-05-22,edge_density,0.06717262456980398,simulated
2020-05-22,num_edge,NA,simulated
2020-05-23,assortativity,-0.013657012265985754,simulated
2020-05-23,CC_global,0.06705569000666163,simulated
2020-05-23,edge_density,0.06712117312584169,simulated
2020-05-23,num_edge,NA,simulated
2020-05-24,assortativity,-0.013110345689444794,simulated
2020-05-24,CC_global,0.06712586683331653,simulated
2020-05-24,edge_density,0.06720928475235673,simulated
2020-05-24,num_edge,NA,simulated
2020-05-25,assortativity,-0.012826090005545535,simulated
2020-05-25,CC_global,0.06652624595203493,simulated
2020-05-25,edge_density,0.06663521622026036,simulated
2020-05-25,num_edge,NA,simulated
2020-05-26,assortativity,-0.013264804112651503,simulated
2020-05-26,CC_global,0.062899602944774,simulated
2020-05-26,edge_density,0.063042540775101,simulated
2020-05-26,num_edge,NA,simulated
2020-05-27,assortativity,-0.012551667266281354,simulated
2020-05-27,CC_global,0.0647239753906998,simulated
2020-05-27,edge_density,0.06493508903187191,simulated
2020-05-27,num_edge,NA,simulated
2020-05-28,assortativity,-0.013015522460450893,simulated
2020-05-28,CC_global,0.060997945210734435,simulated
2020-05-28,edge_density,0.06113730360616489,simulated
2020-05-28,num_edge,NA,simulated
2020-05-29,assortativity,-0.013334067122235617,simulated
2020-05-29,CC_global,0.06005977115240245,simulated
2020-05-29,edge_density,0.06020271584617687,simulated
2020-05-29,num_edge,NA,simulated
2020-05-30,assortativity,-0.0128668821960496,simulated
2020-05-30,CC_global,0.061825941915926504,simulated
2020-05-30,edge_density,0.06196987131527757,simulated
2020-05-30,num_edge,NA,simulated
2020-05-31,assortativity,-0.013013925412186678,simulated
2020-05-31,CC_global,0.06341077030239813,simulated
2020-05-31,edge_density,0.06348443064491995,simulated
2020-05-31,num_edge,NA,simulated
2020-06-01,assortativity,-0.013257362675407737,simulated
2020-06-01,CC_global,0.06500333802194369,simulated
2020-06-01,edge_density,0.06515572347748018,simulated
2020-06-01,num_edge,NA,simulated
2020-06-02,assortativity,-0.013296996566728836,simulated
2020-06-02,CC_global,0.06269040260101992,simulated
2020-06-02,edge_density,0.06281764925931468,simulated
2020-06-02,num_edge,NA,simulated
2020-06-03,assortativity,-0.01306427179563787,simulated
2020-06-03,CC_global,0.06023362752092021,simulated
2020-06-03,edge_density,0.06037185395780338,simulated
2020-06-03,num_edge,NA,simulated
2020-06-04,assortativity,-0.013257675771803989,simulated
2020-06-04,CC_global,0.05862039613850863,simulated
2020-06-04,edge_density,0.058794852611102795,simulated
2020-06-04,num_edge,NA,simulated
2020-06-05,assortativity,-0.013690702555044135,simulated
2020-06-05,CC_global,0.05143028066318482,simulated
2020-06-05,edge_density,0.05159306449199461,simulated
2020-06-05,num_edge,NA,simulated
2020-06-06,assortativity,-0.013712453226645964,simulated
2020-06-06,CC_global,0.052169190663392005,simulated
2020-06-06,edge_density,0.052350037408349544,simulated
2020-06-06,num_edge,NA,simulated
2020-06-07,assortativity,-0.013824897159653808,simulated
2020-06-07,CC_global,0.05256211513152692,simulated
2020-06-07,edge_density,0.05264355080053868,simulated
2020-06-07,num_edge,NA,simulated
2020-06-08,assortativity,-0.013212671204397976,simulated
2020-06-08,CC_global,0.051145446961838474,simulated
2020-06-08,edge_density,0.05125697291635493,simulated
2020-06-08,num_edge,NA,simulated
2020-06-09,assortativity,-0.013051571301840502,simulated
2020-06-09,CC_global,0.05262181351439002,simulated
2020-06-09,edge_density,0.05286870417477181,simulated
2020-06-09,num_edge,NA,simulated
2020-06-10,assortativity,-0.013805072301130643,simulated
2020-06-10,CC_global,0.05302760507617439,simulated
2020-06-10,edge_density,0.05315199760586563,simulated
2020-06-10,num_edge,NA,simulated
2020-06-11,assortativity,-0.012703652914419087,simulated
2020-06-11,CC_global,0.05273674187552643,simulated
2020-06-11,edge_density,0.05289255573844082,simulated
2020-06-11,num_edge,NA,simulated
2020-06-12,assortativity,-0.013695821159714572,simulated
2020-06-12,CC_global,0.053289021099811366,simulated
2020-06-12,edge_density,0.05351223253030076,simulated
2020-06-12,num_edge,NA,simulated
2020-06-13,assortativity,-0.013545625919633993,simulated
2020-06-13,CC_global,0.05126732738566808,simulated
2020-06-13,edge_density,0.05143411641478378,simulated
2020-06-13,num_edge,NA,simulated
2020-06-14,assortativity,-0.013469811561087907,simulated
2020-06-14,CC_global,0.050127858435884055,simulated
2020-06-14,edge_density,0.050225108484213674,simulated
2020-06-14,num_edge,NA,simulated
2020-06-15,assortativity,-0.013021609633160122,simulated
